timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1746342970825,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-8,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970828,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-8,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342970828,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-33,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342970335,503,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-50,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,503,0,0
1746342970833,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-33,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342970833,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-8,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342970838,14,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-33,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,14,0,1
1746342970839,14,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-8,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,14,0,0
1746342970838,15,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,15,0,1
1746342970853,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-33,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342970854,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-8,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342970854,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342970861,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-33,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342970361,506,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-34,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,506,0,1
1746342970861,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-8,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342970861,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342970867,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-34,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342970868,8,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-50,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342970868,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-8,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342970867,9,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-33,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,9,0,0
1746342970876,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-50,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342970876,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-33,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342970876,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-8,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342970877,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342970886,10,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,10,0,0
1746342970886,10,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-33,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,10,0,0
1746342970886,10,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-8,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,10,0,0
1746342970896,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-8,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342970896,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-33,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342970896,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342970903,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-50,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342970399,506,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-25,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,506,0,0
1746342970905,3,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-25,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342970904,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342970908,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-25,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342970909,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-25,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342970909,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-50,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342970914,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970914,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-25,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970918,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970918,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-25,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342970922,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970923,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-25,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970927,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-25,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970926,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970930,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,1
1746342970930,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-25,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342970936,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970936,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-25,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970940,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342970940,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-25,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342970945,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-50,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970441,508,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-22,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,508,0,0
1746342970945,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-25,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970949,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-25,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,1
1746342970442,510,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-44,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,510,0,0
1746342970952,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-44,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342970951,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-25,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342970953,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-44,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970455,503,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-41,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,503,0,0
1746342970455,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-32,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,0
1746342970956,3,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-25,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970959,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-25,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342970961,0,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-25,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,0,0,0
1746342970459,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-16,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,0
1746342970462,508,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-19,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,508,0,0
1746342970464,506,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-39,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,506,0,0
1746342970970,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-19,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,1
1746342970970,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-39,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,1
1746342970975,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-39,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342970475,501,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-29,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,501,0,0
1746342970977,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-29,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970976,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-39,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,1
1746342970980,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-39,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,1
1746342970980,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-29,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970482,505,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-40,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,505,0,0
1746342970984,3,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-29,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970984,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-39,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342970989,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-39,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342970987,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-40,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342970990,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-39,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970993,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-40,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970993,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-39,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970997,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-39,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342970997,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-40,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342971001,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-39,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342971001,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-40,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970503,506,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-26,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,506,0,0
1746342971009,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342971005,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-39,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342971005,8,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-40,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342970507,507,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-49,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,507,0,0
1746342971014,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-49,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,0
1746342971016,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-49,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342970514,503,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-17,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,503,0,0
1746342970514,506,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,506,0,0
1746342971012,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,1
1746342971017,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-49,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342971020,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971020,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971021,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-49,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971026,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971026,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-49,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971026,6,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342970533,503,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-36,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,503,0,0
1746342971032,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342971032,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-26,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971032,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-49,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971037,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-49,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,1
1746342971037,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342971038,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-49,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,1
1746342971036,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342971044,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971044,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-49,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971044,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971050,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971050,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971050,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-49,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971056,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971056,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-49,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971056,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971061,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971062,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-49,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342971062,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971067,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971067,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-49,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971066,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342971072,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-49,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342970574,505,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-31,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,505,0,0
1746342971072,7,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342971073,6,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-26,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971079,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-49,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342971079,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342971079,8,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342971079,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-31,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342971087,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342971088,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,1
1746342971090,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342971087,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-31,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342971091,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-31,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,1
1746342971091,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342971095,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342971095,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-31,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342971098,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342971098,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-31,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970596,509,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-30,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,509,0,1
1746342971102,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-31,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342971102,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970597,510,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,510,0,0
1746342971105,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-30,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342971105,7,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-31,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342971106,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342971107,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342970611,503,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-2,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,503,0,0
1746342970610,506,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-23,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,506,0,0
1746342971117,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-23,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342970614,505,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-47,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,505,0,0
1746342970618,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-18,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,1
1746342971112,10,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-31,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,10,0,1
1746342971113,10,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,10,0,0
1746342971123,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342971124,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,1
1746342971122,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-31,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342971126,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-31,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342971125,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,1
1746342971130,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-31,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342971130,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342971135,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342971135,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-31,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970638,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-27,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,0
1746342971139,3,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-31,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342971139,3,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342971142,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342970639,507,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-14,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,507,0,0
1746342971142,6,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-27,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971142,6,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-31,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342971148,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-27,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342971149,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-27,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,1
1746342971150,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-27,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342971147,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342970642,510,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-28,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,510,0,0
